ch99_code,status,expires_after,source,verbatim,revision
9903.41.45,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_10
9903.04.05,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_10
9903.04.10,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_10
9903.41.25,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_10
9903.40.05,expired,2012-09-25,note_expiry,"...............25% No rate of duty provided for in such subheadings in chapter 99 shall be imposed on any article described in such subheadings after the close of September 25, 2012",2023_rev_10
9903.40.10,expired,2012-09-25,note_expiry,"...............25% No rate of duty provided for in such subheadings in chapter 99 shall be imposed on any article described in such subheadings after the close of September 25, 2012",2023_rev_10
9903.04.15,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.16,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.17,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.18,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.19,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.20,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.21,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.22,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.23,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.24,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.25,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.26,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.27,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.28,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.29,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.30,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.31,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.32,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.33,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.34,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.35,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.36,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.37,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.38,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.39,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.40,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.41,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.42,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.43,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.44,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.45,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.46,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.47,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.48,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.49,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.50,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.51,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.52,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.53,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
9903.04.54,suspended,NA,note_suspension,"following provisions have been suspended pursuant to executive action: subheadings 9903.04.05 and 9903.04.10, headings 9903.04.15 through 9903.04.55, inclusive, subheading 9903.41.25, and subheadings 9903.41.35 through 9903.41.45, inclusive",2023_rev_11
